"B07001_049E","B07001_065E","B07001_081E","B08101_025E","B11007_001E","B11007_002E","B11007_004E","B11007_005E","B11007_006E","B11007_007E","B11007_009E","B11007_010E","B11007_011E","B11011_001E","B19013_001E","B19083_001E","B23020_001E","B25024_001E","B27020_001E","B27020_003E","B27020_009E","B27020_014E","NAME","state","county"
"2455","795","120","54","32332","10552","5996","5708","288","21780","15955","14158","1797","32332","54913","0.4310","39.8","35068","72541","67964","756","702","Wood County, Wisconsin","55","141"
"517","270","20","157","6565","2225","1193","1111","82","4340","3281","2749","532","6565","42510","0.4410","35.7","9655","15407","14385","92","64","Ashland County, Wisconsin","55","003"
"62","186","17","4","1948","706","473","453","20","1242","905","834","71","1948","52181","0.4795","37.7","4825","4259","3990","15","18","Florence County, Wisconsin","55","037"
"4940","1158","188","70","32965","9735","5983","5624","359","23230","18727","16974","1753","32965","66291","0.4044","39.1","35818","84225","78170","984","1079","Jefferson County, Wisconsin","55","055"
"1060","2317","117","579","17574","2996","1932","1859","73","14578","11629","10522","1107","17574","82659","0.3877","42.6","20264","46921","41518","485","173","Campbell County, Wyoming","56","005"
"361","1105","103","75","6908","2139","1431","1265","166","4769","3587","3430","157","6908","66964","0.3876","38.9","9421","19163","16172","109","262","Lincoln County, Wyoming","56","023"
"1518","2427","233","232","32799","8393","4549","4337","212","24406","18390","16192","2198","32799","62772","0.4362","40.8","36979","79211","67517","604","544","Natrona County, Wyoming","56","025"
"557","430","0","284","5378","1558","900","882","18","3820","3170","2887","283","5378","69647","0.3970","42.3","6678","13876","12518","29","119","Converse County, Wyoming","56","009"
"119","34","0","0","964","416","216","210","6","548","406","391","15","964","39150","0.4727","40.9","1328","2139","1830","0","0","Niobrara County, Wyoming","56","027"
"853","2008","96","612","15523","3546","2115","2037","78","11977","9423","8757","666","15523","74843","0.4065","39.6","19771","43246","36942","677","760","Sweetwater County, Wyoming","56","037"
"1061","581","117","3","15727","5044","2987","2920","67","10683","7816","7247","569","15727","41125","0.4724","39.9","17975","40169","33753","564","730","Warren County, Tennessee","47","177"
"6029","3850","917","331","53859","15953","10061","9607","454","37906","26893","23423","3470","53859","48334","0.4877","37.8","60423","125931","111017","1545","2201","Washington County, Tennessee","47","179"
"2122","702","139","29","13640","4218","2420","2312","108","9422","7287","6365","922","13640","39937","0.4649","38.0","15615","33062","29409","217","178","Weakley County, Tennessee","47","183"
"529","114","57","28","6762","2962","1589","1517","72","3800","2621","2315","306","6762","37512","0.4662","39.5","9115","15988","14359","174","24","Benton County, Tennessee","47","005"
"698","210","66","27","4894","1730","1237","1105","132","3164","2529","2368","161","4894","44122","0.4754","39.9","5763","13636","11881","50","38","Bledsoe County, Tennessee","47","007"
"1246","825","40","0","16192","5872","3672","3551","121","10320","8143","7576","567","16192","39803","0.4894","39.9","20970","39155","34469","141","68","Campbell County, Tennessee","47","013"
"875","143","5","0","5488","1781","1287","1239","48","3707","2854","2664","190","5488","55330","0.4285","39.8","6132","13997","12488","68","73","Cannon County, Tennessee","47","015"
"475","131","0","22","2878","1065","633","614","19","1813","1200","1136","64","2878","42711","0.4846","39.1","4224","7955","7163","24","9","Houston County, Tennessee","47","083"
"3758","2894","159","87","34688","10089","6664","6361","303","24599","19677","18265","1412","34688","57170","0.4351","39.7","37677","90866","81110","1100","760","Maury County, Tennessee","47","119"
"3729","457","425","90","18033","6381","4300","4132","168","11652","8900","8454","446","18033","49279","0.4583","41.8","25670","45390","35844","576","694","Polk County, Texas","48","373"
"317","11","1","0","2547","1036","703","655","48","1511","1109","1086","23","2547","50076","0.4406","40.7","3732","6981","5774","75","23","Refugio County, Texas","48","391"
"3432","550","21","11","20156","7543","5308","4985","323","12613","10375","9714","661","20156","54654","0.4542","41.6","23421","54486","43178","728","728","Van Zandt County, Texas","48","467"
"4016","570","108","0","13460","3892","2545","2373","172","9568","7696","7246","450","13460","54152","0.4667","40.1","14889","40074","28677","805","1211","Caldwell County, Texas","48","055"
"687","218","16","3","5180","1752","922","907","15","3428","2554","2345","209","5180","45302","0.4349","39.9","6240","12633","10383","172","216","Wilbarger County, Texas","48","487"
"189","64","0","0","1694","438","298","291","7","1256","967","954","13","1694","66610","0.4371","42.4","1977","5593","4818","75","89","Martin County, Texas","48","317"
"284","201","24","0","5106","1704","999","974","25","3402","2609","2463","146","5106","45930","0.4238","40.0","6394","11976","10615","58","38","Linn County, Missouri","29","115"
"1026","525","102","64","15878","5422","3329","3141","188","10456","8050","7527","523","15878","38357","0.4617","38.6","18281","39706","33897","152","186","Howell County, Missouri","29","091"
"4437","2664","510","41","19864","4498","2954","2870","84","15366","12414","10171","2243","19864","55273","0.3975","38.0","22280","49542","43829","568","601","Johnson County, Missouri","29","101"
"1089","291","64","0","14112","4398","2852","2743","109","9714","8054","7533","521","14112","47257","0.4158","40.8","16022","35119","30999","238","92","Laclede County, Missouri","29","105"
"657","105","52","6","3762","1247","826","792","34","2515","1859","1658","201","3762","47569","0.4424","38.2","4606","8700","7567","44","0","Maries County, Missouri","29","125"
"3181","1288","344","61","17981","4986","2852","2738","114","12995","9834","8325","1509","17981","44154","0.4848","36.6","20287","43883","38230","614","1578","Phelps County, Missouri","29","161"
"6179","4386","621","234","39305","9879","6505","6035","470","29426","22213","19950","2263","39305","80393","0.4261","40.0","41776","99737","89026","2801","2111","Platte County, Missouri","29","165"
"3543","879","131","0","24898","7258","4330","4196","134","17640","13603","12255","1348","24898","46466","0.4185","38.7","30065","59966","54145","272","168","St. Francois County, Missouri","29","187"
"14057","11417","2371","13466","141952","31702","15035","13644","1391","110250","62583","50680","11903","141952","43896","0.5048","38.7","176729","303603","253186","8363","9230","St. Louis city, Missouri","29","510"
"738","234","6","0","6763","2407","1562","1533","29","4356","3444","3210","234","6763","58772","0.4115","40.3","7338","17306","16097","165","49","Andrew County, Missouri","29","003"
"1258","1112","3","239","16390","5585","3258","3151","107","10805","8621","7846","775","16390","39915","0.4710","39.3","19858","41998","36559","254","192","Butler County, Missouri","29","023"
"212","268","9","1","3503","1293","787","752","35","2210","1769","1692","77","3503","50830","0.4344","40.7","4654","8692","7605","73","11","Carroll County, Missouri","29","033"
"429","104","14","0","3035","1166","750","726","24","1869","1527","1411","116","3035","51679","0.4299","39.9","4194","8099","6692","18","36","Daviess County, Missouri","29","061"
"143","81","0","4","2022","807","416","402","14","1215","946","848","98","2022","49524","0.4105","40.2","2792","4320","3938","8","8","Holt County, Missouri","29","087"
"1317","550","37","11","11565","3435","1965","1895","70","8130","6142","5534","608","11565","48784","0.4421","38.3","13036","27924","25409","126","110","Marion County, Missouri","29","127"
"504","81","11","19","5120","1549","1025","1024","1","3571","2947","2709","238","5120","61687","0.4030","39.7","6629","13481","12838","4","4","Osage County, Missouri","29","151"
"451","184","14","0","5059","1988","1183","1105","78","3071","2488","2274","214","5059","34971","0.4357","38.2","6638","13515","11479","80","0","Ripley County, Missouri","29","181"
"2605","277","66","30","12654","4016","2934","2703","231","8638","7093","6693","400","12654","60125","0.4235","39.4","15502","34267","31343","344","103","Warren County, Missouri","29","219"
"1266","215","9","29","9231","2934","1734","1674","60","6297","5245","4919","326","9231","41483","0.4533","38.4","11070","23758","20742","25","48","Washington County, Missouri","29","221"
"4522","1853","107","7","31645","8931","5778","5621","157","22714","18679","17176","1503","31645","60645","0.4107","39.1","34213","85212","76819","677","658","Christian County, Missouri","29","043"
"1210","304","63","1","3807","1263","695","646","49","2544","1937","1773","164","3807","55918","0.3919","41.2","4325","9190","8441","37","30","DeKalb County, Missouri","29","063"
"221","225","3","5","3429","1254","691","637","54","2175","1718","1601","117","3429","42917","0.4010","39.2","4385","8306","7193","59","25","Harrison County, Missouri","29","081"
"1546","696","102","1","13050","4188","2454","2392","62","8862","7301","6548","753","13050","58766","0.4204","39.9","14807","32102","29007","233","121","Lafayette County, Missouri","29","107"
"1879","972","236","26","9258","2465","1250","1229","21","6793","4898","3775","1123","9258","41929","0.5137","35.9","11542","25075","22232","160","708","Adair County, Missouri","29","001"
"91","260","8","0","1768","616","382","364","18","1152","845","823","22","1768","50085","0.5092","42.2","2369","4813","3185","16","0","Scotland County, Missouri","29","199"
"93","76","5","0","2128","703","384","384","0","1425","1022","950","72","2128","46481","0.4222","40.0","3337","6048","4880","226","211","Sullivan County, Missouri","29","211"
"95","170","53","1","2657","910","511","501","10","1747","1347","1249","98","2657","48909","0.4638","41.6","3497","6674","5664","33","39","Clark County, Missouri","29","045"
"2912","3804","256","189","45759","12950","7418","7057","361","32809","25564","23097","2467","45759","48357","0.4367","38.5","51322","119041","100363","1406","1627","Jasper County, Missouri","29","097"
"431","406","16","13","3752","1302","685","679","6","2450","1963","1824","139","3752","45988","0.4290","39.0","4550","9763","8745","22","42","Lewis County, Missouri","29","111"
"671","731","44","5","8259","2287","1637","1596","41","5972","5051","4668","383","8259","41643","0.4233","41.5","9983","22611","17327","253","793","McDonald County, Missouri","29","119"
"761","428","48","20","7576","2248","1407","1367","40","5328","4342","3960","382","7576","55863","0.3927","40.2","8748","18857","17401","144","116","Perry County, Missouri","29","157"
"1742","939","101","11","11712","3638","2300","2197","103","8074","6867","5990","877","11712","45660","0.4360","37.3","13573","31294","26862","180","79","Polk County, Missouri","29","167"
"879","394","125","57","8868","2746","1784","1681","103","6122","4963","4591","372","8868","61957","0.4005","40.4","10078","22621","20124","105","67","Ray County, Missouri","29","177"
"614","341","54","34","6369","1750","1031","962","69","4619","3382","3038","344","6369","49321","0.4258","38.2","7348","16311","15052","94","81","Hill County, Montana","30","041"
"292","251","72","22","2274","807","497","491","6","1467","1118","1062","56","2274","42298","0.4388","38.7","2922","5688","4980","43","43","Chouteau County, Montana","30","015"
"536","864","89","48","8122","3561","2255","2121","134","4561","3250","2991","259","8122","40140","0.4744","36.4","11591","19361","16693","393","198","Lincoln County, Montana","30","053"
"352","525","46","90","7782","2643","1551","1445","106","5139","3602","3040","562","7782","53068","0.4729","39.2","9599","16255","14224","209","151","Park County, Montana","30","067"
"44","15","0","0","351","133","82","82","0","218","145","137","8","351","43047","0.4722","40.4","469","668","614","21","0","Treasure County, Montana","30","103"
"113","172","11","30","2366","780","457","452","5","1586","1175","1106","69","2366","41279","0.4374","39.7","2841","6615","5570","45","3","Blaine County, Montana","30","005"
"243","96","27","92","1566","733","507","493","14","833","530","518","12","1566","49886","0.4162","40.1","2209","3648","3403","11","21","Sweet Grass County, Montana","30","097"
"343","159","9","16","2464","996","530","521","9","1468","1153","1110","43","2464","55000","0.4167","39.3","2919","5987","5298","40","16","Teton County, Montana","30","099"
"11","3","0","0","518","231","125","117","8","287","247","229","18","518","43625","0.4703","42.6","690","1234","1131","30","24","Prairie County, Montana","30","079"
"490","299","61","0","4163","1267","662","662","0","2896","2082","1898","184","4163","36045","0.4796","38.6","5397","13627","8363","40","80","Glacier County, Montana","30","035"
"17","114","2","2","1334","342","183","183","0","992","673","588","85","1334","64545","0.4112","44.5","1534","2834","2462","0","71","Fallon County, Montana","30","025"
"39","25","0","0","351","136","89","86","3","215","136","131","5","351","43875","0.5104","41.2","478","728","642","12","0","Golden Valley County, Montana","30","037"
"1718","905","235","148","14960","4862","2464","2357","107","10098","6559","5633","926","14960","45718","0.4710","37.5","17242","34149","31467","361","527","Silver Bow County, Montana","30","093"
"470","136","15","98","3761","1318","930","918","12","2443","1829","1698","131","3761","64645","0.3850","38.9","4866","9417","8747","24","49","Stillwater County, Montana","30","095"
"814","441","0","35","4484","1554","1140","1079","61","2930","2298","2176","122","4484","69646","0.3998","38.2","5112","11728","10900","63","53","Jefferson County, Montana","30","043"
"150","139","2","2","1308","583","374","314","60","725","445","404","41","1308","49881","0.4972","37.3","2832","3276","3034","9","7","Granite County, Montana","30","039"
"38","13","1","20","792","318","165","155","10","474","359","334","25","792","39655","0.4406","45.7","1173","2111","1813","12","5","Wheatland County, Montana","30","107"
"390","285","192","67","3570","1687","944","897","47","1883","1367","1202","165","3570","54107","0.4333","38.7","7002","8245","7195","49","230","Madison County, Montana","30","057"
"90","106","8","17","1639","532","354","336","18","1107","715","567","148","1639","55521","0.4567","41.4","2161","3441","3060","28","44","Sheridan County, Montana","30","091"
"24","59","0","0","628","222","149","148","1","406","275","254","21","628","48000","0.4491","44.7","784","1307","1040","0","0","Carter County, Montana","30","011"
"322","137","0","30","3609","1063","754","741","13","2546","2145","1988","157","3609","49859","0.4293","39.5","4732","13266","8881","29","74","Big Horn County, Montana","30","003"
"1597","1146","6","58","11802","4420","3063","2859","204","7382","5718","5150","568","11802","48829","0.4535","37.9","16886","29820","25087","241","248","Lake County, Montana","30","047"
"2299","2576","184","130","27893","8141","4991","4626","365","19752","14355","12593","1762","27893","65791","0.4210","37.7","31621","67138","62524","429","339","Lewis and Clark County, Montana","30","049"
"238","217","16","0","2103","844","490","481","9","1259","981","933","48","2103","51151","0.4346","39.7","2692","5927","5344","41","36","Pondera County, Montana","30","073"
"3617","4759","432","414","66385","18631","10835","10257","578","47754","35746","31090","4656","66385","61264","0.4540","39.0","71184","156854","142621","1877","1096","Yellowstone County, Montana","30","111"
"4751","5643","589","1302","49313","12770","7718","7305","413","36543","26303","20512","5791","49313","54062","0.4729","36.9","53955","116660","105577","1682","1540","Missoula County, Montana","30","063"
"266","0","0","0","2617","712","514","460","54","1905","1556","1525","31","2617","70005","0.3768","45.8","3037","8631","5310","303","612","Yoakum County, Texas","48","501"
"2381","381","123","57","10933","3025","1876","1812","64","7908","6229","6065","164","10933","48384","0.4301","40.5","13401","32100","23732","777","1081","Hale County, Texas","48","189"
"667","146","8","0","9293","3027","1866","1860","6","6266","5007","4896","111","9293","42522","0.4653","40.9","12290","25178","18875","380","454","Shelby County, Texas","48","419"
"403","114","0","0","4963","1941","1125","1113","12","3022","2247","2171","76","4963","39142","0.4449","39.4","6951","11974","10034","114","106","Red River County, Texas","48","387"
"324","34","8","12","3896","1510","915","881","34","2386","1937","1810","127","3896","44940","0.4417","41.5","5249","10065","8461","126","112","Runnels County, Texas","48","399"
"204","72","32","0","1412","486","291","291","0","926","722","705","17","1412","54306","0.4044","44.0","2026","3808","2822","140","168","Sutton County, Texas","48","435"
"5325","4073","403","118","43314","12082","7610","7196","414","31232","22827","20473","2354","43314","53903","0.4684","41.1","48598","113076","92271","2910","2437","Tom Green County, Texas","48","451"
"3222","884","419","439","32255","9977","6578","6155","423","22278","17549","16257","1292","32255","56834","0.4680","40.4","37149","91105","72116","2037","1630","Victoria County, Texas","48","469"
"1502","64","125","20","15199","5059","3050","2914","136","10140","7937","7641","296","15199","48310","0.4759","41.8","17633","41228","31482","700","1315","Wharton County, Texas","48","481"
"5692","6421","1001","349","48356","13610","7643","7351","292","34746","25713","23113","2600","48356","48650","0.4581","39.0","56057","117060","94904","2766","2910","Wichita County, Texas","48","485"
"19","3","0","0","227","102","75","70","5","125","96","96","0","227","72188","0.3924","41.5","405","613","560","19","0","Borden County, Texas","48","033"
"496","169","39","11","4715","1951","1087","1066","21","2764","1956","1846","110","4715","37662","0.5129","39.9","6413","9886","8590","55","96","Marion County, Texas","48","315"
"1301","245","883","42","16286","4675","3469","3346","123","11611","10525","10100","425","16286","39625","0.4493","39.8","18387","57962","28358","5302","6275","Maverick County, Texas","48","323"
"6929","2390","517","196","48454","15777","9859","9422","437","32677","24771","23193","1578","48454","54815","0.4467","40.0","55971","129692","103059","1797","2213","Grayson County, Texas","48","181"
"1073","105","67","0","3752","1473","938","908","30","2279","1690","1539","151","3752","53848","0.4507","40.6","6264","10723","8679","67","62","Live Oak County, Texas","48","297"
"1754","426","89","39","10255","3687","2387","2276","111","6568","5202","4620","582","10255","50154","0.4554","40.4","15504","28298","21671","655","455","Palo Pinto County, Texas","48","363"
"729","146","873","9","4282","1446","815","785","30","2836","2131","2030","101","4282","56127","0.5306","41.6","5995","12633","10476","188","153","Karnes County, Texas","48","255"
"1268","76","13","8","7048","2631","1621","1568","53","4417","3700","3427","273","7048","55357","0.5146","43.0","9252","18413","15596","100","94","DeWitt County, Texas","48","123"
"636","236","0","0","5367","2078","1218","1186","32","3289","2328","2222","106","5367","48651","0.4479","41.2","6720","13769","11145","45","112","Callahan County, Texas","48","059"
"547","234","3","0","11934","4810","2900","2790","110","7124","5645","5466","179","11934","44848","0.4331","39.7","14623","29683","25394","74","135","Cass County, Texas","48","067"
"7705","1560","223","44","45460","12788","8023","7756","267","32672","24501","21871","2630","45460","50180","0.4685","39.6","52069","121085","93179","2289","3259","Gregg County, Texas","48","183"
"1065","94","21","0","4269","1538","887","871","16","2731","2052","1945","107","4269","52664","0.4491","42.4","5290","11105","8413","231","747","Madison County, Texas","48","313"
"21789","6670","1667","1199","113488","26313","16254","15485","769","87175","65395","54507","10888","113488","52429","0.4791","38.5","127070","300582","248249","5539","7783","Lubbock County, Texas","48","303"
"10654","2294","213","92","38015","9735","6841","6543","298","28280","24279","23244","1035","38015","70107","0.4092","40.3","41433","122679","99793","3054","3002","Kaufman County, Texas","48","257"
"3251","919","90","81","14253","4988","3593","3546","47","9265","7804","7484","320","14253","84747","0.4890","39.7","16089","43339","37101","955","1068","Kendall County, Texas","48","259"
"168","23","0","34","2271","750","446","440","6","1521","1201","1155","46","2271","50580","0.4073","42.0","2972","5766","4228","60","240","Floyd County, Texas","48","153"
"184","135","0","0","2054","622","353","353","0","1432","1166","1086","80","2054","52273","0.4025","38.9","2515","6887","4877","234","318","Bailey County, Texas","48","017"
"1943","797","24","36","14069","3273","2090","2046","44","10796","9456","9261","195","14069","91141","0.4240","41.6","15771","41023","34812","839","723","Chambers County, Texas","48","071"
"15368","19639","4672","731","122689","25547","17014","16476","538","97142","73919","68498","5421","122689","54884","0.4372","41.0","139978","327097","267378","11623","8439","Bell County, Texas","48","027"
"4825","1973","2206","1126","124605","38630","27049","26390","659","85975","73777","71358","2419","124605","38758","0.4833","38.2","151096","419669","250112","24936","25457","Cameron County, Texas","48","061"
"421","258","16","83","6145","1486","877","867","10","4659","3858","3655","203","6145","49701","0.3949","42.9","7069","18532","12814","627","1448","Deaf Smith County, Texas","48","117"
"10657","23946","8816","4982","268310","70389","48308","46712","1596","197921","155968","148631","7337","268310","46871","0.4613","39.1","296101","811690","509357","77879","59607","El Paso County, Texas","48","141"
"431","88","230","0","2269","882","440","421","19","1387","1254","1208","46","2269","50151","0.5508","39.6","3056","6460","5112","62","69","La Salle County, Texas","48","283"
"19","0","0","0","418","237","128","122","6","181","134","131","3","418","43208","0.4328","38.7","785","896","803","0","8","Terrell County, Texas","48","443"
"2207","329","17","0","7100","3027","1902","1834","68","4073","3083","2940","143","7100","44497","0.4263","40.0","10868","18863","15440","119","125","Tyler County, Texas","48","457"
"253","41","0","0","2183","707","432","421","11","1476","1178","1097","81","2183","49315","0.4379","43.5","2721","5272","4033","52","181","Wheeler County, Texas","48","483"
"496","20","20","14","3452","1243","778","758","20","2209","1745","1644","101","3452","63835","0.4654","40.5","4158","8655","7404","21","111","Archer County, Texas","48","009"
"764","256","18","0","4088","1494","954","900","54","2594","1619","1333","286","4088","47080","0.4443","42.3","5532","9145","7226","198","260","Brewster County, Texas","48","043"
"11751","5857","4757","1137","238345","62834","46138","44858","1280","175511","153502","148176","5326","238345","40014","0.4867","39.1","276307","846855","481916","47893","60163","Hidalgo County, Texas","48","215"
"10144","3540","965","360","77678","24593","16011","15536","475","53085","41754","38383","3371","77678","56810","0.4667","40.0","90418","225116","178455","5277","4641","Smith County, Texas","48","423"
"38","3","0","0","1354","312","184","184","0","1042","764","764","0","1354","47386","0.4284","46.0","1819","3418","2599","82","20","Crockett County, Texas","48","105"
"745","96","102","0","2146","835","503","489","14","1311","965","934","31","2146","40313","0.4223","41.5","3469","5271","4052","26","94","Haskell County, Texas","48","207"
"2169","1077","493","25","11064","3143","1619","1512","107","7921","6071","5679","392","11064","54208","0.4696","40.6","13180","31769","25520","490","360","Howard County, Texas","48","227"
"176","48","6","0","1790","898","503","486","17","892","683","674","9","1790","49306","0.4953","38.0","2882","4715","3715","60","100","Mills County, Texas","48","333"
"1041","263","21","67","7800","2949","1806","1741","65","4851","3762","3438","324","7800","51765","0.4554","41.8","10269","19189","15231","154","212","Montague County, Texas","48","337"
"1223","181","6","2","8637","3054","2026","1979","47","5583","4488","4253","235","8637","52982","0.4493","42.5","11280","23097","18821","90","232","Panola County, Texas","48","365"
"451","431","0","0","4311","2141","1293","1267","26","2170","1736","1673","63","4311","34992","0.4969","39.1","8306","10382","8969","92","22","Sabine County, Texas","48","403"
"50","20","0","0","1019","279","168","161","7","740","620","593","27","1019","51926","0.5065","45.6","1416","3030","2135","120","150","Sherman County, Texas","48","421"
"749","86","40","27","2505","964","595","588","7","1541","1217","1129","88","2505","39771","0.4793","42.5","3196","6783","5130","71","215","Swisher County, Texas","48","437"
"5982","1131","571","70","33189","10092","6667","6395","272","23097","17858","16366","1492","33189","54959","0.4402","39.5","37798","93354","74382","1820","1959","Hunt County, Texas","48","231"
"980","159","21","19","4605","1656","1082","1047","35","2949","2462","2267","195","4605","48207","0.4345","41.2","5795","12831","9842","211","603","Camp County, Texas","48","063"
"125","176","0","9","1838","500","351","347","4","1338","1013","1013","0","1838","38000","0.4383","43.9","2349","5441","3182","222","779","Hansford County, Texas","48","195"
"7614","4933","580","104","54110","14719","10413","9870","543","39391","32988","31497","1491","54110","74496","0.3992","40.8","58406","156604","130470","4907","2976","Guadalupe County, Texas","48","187"
"572","217","24","0","4105","1531","996","939","57","2574","2040","1916","124","4105","55989","0.4279","41.1","5257","10313","8848","60","106","Clay County, Texas","48","077"
"753","7","4","0","1678","540","331","314","17","1138","922","894","28","1678","58298","0.3720","45.9","1939","4130","3199","118","164","Hartley County, Texas","48","205"
"82","6","129","0","1084","205","144","144","0","879","729","682","47","1084","74868","0.3476","44.9","1280","3731","2561","157","188","Reagan County, Texas","48","383"
"2215","487","167","4","12992","4896","3069","2940","129","8096","6581","6158","423","12992","53307","0.4401","40.2","16337","35029","27968","864","800","Hill County, Texas","48","217"
"1308","181","32","22","8377","2888","1849","1803","46","5489","4248","4049","199","8377","44418","0.4480","41.2","10731","22585","16999","469","829","Limestone County, Texas","48","293"
"5301","881","81","58","23757","6675","4010","3852","158","17082","13255","11294","1961","23757","44847","0.4943","37.9","28442","64576","50632","1412","1203","Nacogdoches County, Texas","48","347"
"432","218","24","23","3203","933","564","542","22","2270","1841","1770","71","3203","55359","0.4130","43.3","3805","9638","6338","547","835","Parmer County, Texas","48","369"
"6962","2598","789","155","44263","13312","9064","8813","251","30951","26162","25013","1149","44263","77503","0.4328","40.5","50045","132401","109531","2150","1492","Parker County, Texas","48","367"
"897","1960","46","18","17354","7202","5025","4826","199","10152","7655","7111","544","17354","53054","0.4580","37.2","19816","42324","36997","490","218","Ravalli County, Montana","30","081"
"234","90","0","8","3386","1118","667","646","21","2268","1743","1545","198","3386","53162","0.3997","40.5","4879","7375","6652","86","15","Valley County, Montana","30","105"
"2753","3199","410","296","34329","10681","5989","5764","225","23648","17676","15714","1962","34329","49913","0.4724","38.4","38857","78229","70559","1028","511","Cascade County, Montana","30","013"
"344","135","35","29","4912","1802","931","902","29","3110","2269","2069","200","4912","50540","0.4667","39.1","5896","11038","9947","6","75","Fergus County, Montana","30","027"
"3","22","0","2","438","167","100","98","2","271","220","206","14","438","42000","0.4716","42.8","814","1036","917","0","0","Garfield County, Montana","30","033"
"127","273","3","5","1786","770","471","471","0","1016","646","608","38","1786","41705","0.4474","38.1","2504","4161","3781","57","4","Mineral County, Montana","30","061"
"37","0","0","0","204","76","55","33","22","128","94","88","6","204","51250","0.4150","49.4","302","453","394","20","0","Petroleum County, Montana","30","069"
"663","121","0","2","2426","941","625","602","23","1485","1148","1049","99","2426","54667","0.4208","36.7","3203","5245","4883","9","19","Powell County, Montana","30","077"
"362","434","7","0","5036","2410","1485","1322","163","2626","1923","1720","203","5036","40823","0.4625","38.0","6762","11565","10042","105","93","Sanders County, Montana","30","089"
"5","67","0","0","498","182","98","98","0","316","254","251","3","498","53958","0.3241","43.5","601","1102","930","19","12","Wibaux County, Montana","30","109"
"3504","6879","450","283","43777","9208","6274","5933","341","34569","25694","19223","6471","43777","66397","0.4647","37.8","49478","107687","96177","1533","1596","Gallatin County, Montana","30","031"
"102","176","7","0","702","296","178","157","21","406","295","266","29","702","46607","0.3997","42.5","1368","1864","1569","18","34","Meagher County, Montana","30","059"
"306","163","21","39","4524","1678","1054","1011","43","2846","1913","1727","186","4524","58707","0.4031","38.9","6570","10475","9659","73","24","Carbon County, Montana","30","009"
"632","414","39","0","3992","1375","821","812","9","2617","1662","1474","188","3992","43201","0.4927","38.5","5344","9273","8330","59","130","Beaverhead County, Montana","30","001"
"2118","4021","241","300","38773","12805","8093","7674","419","25968","19198","17594","1604","38773","56182","0.4581","38.0","48785","99293","88494","1520","626","Flathead County, Montana","30","029"
"311","173","0","0","2181","853","509","492","17","1328","991","899","92","2181","43274","0.4173","38.6","2733","4735","4329","70","13","Musselshell County, Montana","30","065"
"112","55","0","10","1521","565","339","324","15","956","672","591","81","1521","49835","0.4145","41.3","2354","3366","3100","17","23","Harlan County, Nebraska","31","083"
"944","323","20","4","5656","1761","1164","1149","15","3895","2768","2528","240","5656","60298","0.4586","39.8","6327","13032","11972","77","64","York County, Nebraska","31","185"
"3246","1185","178","58","19062","4824","2673","2543","130","14238","10833","9225","1608","19062","59431","0.4503","38.8","20482","48640","42651","832","826","Buffalo County, Nebraska","31","019"
"330","118","211","6","3731","986","514","474","40","2745","2318","1937","381","3731","58872","0.3953","41.6","4205","10586","6637","907","1609","Colfax County, Nebraska","31","037"
"88","77","4","0","1243","500","277","266","11","743","503","462","41","1243","49962","0.4581","38.0","1746","2777","2482","2","2","Hitchcock County, Nebraska","31","087"
"1057","549","127","17","12947","3889","2172","2115","57","9058","6951","6422","529","12947","62305","0.4138","39.6","13784","32893","27497","1228","1169","Platte County, Nebraska","31","141"
"216","31","6","5","2052","743","458","441","17","1309","1058","1008","50","2052","67719","0.3680","40.7","2751","5143","4460","28","37","Polk County, Nebraska","31","143"
"290","166","0","4","4743","1431","642","626","16","3312","2472","2297","175","4743","54004","0.3899","41.3","5443","10803","9636","52","377","Box Butte County, Nebraska","31","013"
"101","120","57","0","1387","579","347","320","27","808","524","487","37","1387","43098","0.4843","40.6","1893","2972","2553","10","47","Brown County, Nebraska","31","017"
"160","251","5","17","2273","941","516","492","24","1332","965","880","85","2273","45371","0.4810","41.9","2904","5178","4497","29","11","Sheridan County, Nebraska","31","161"
"12593","9679","2292","2048","124324","30147","17838","17043","795","94177","68841","56679","12162","124324","60527","0.4467","37.6","131099","308643","266397","10414","9584","Lancaster County, Nebraska","31","109"
"101","50","0","0","1867","798","419","404","15","1069","752","713","39","1867","43388","0.4894","40.7","2445","4176","3841","6","48","Nuckolls County, Nebraska","31","129"
"3","23","0","0","283","92","76","76","0","191","155","155","0","283","51750","0.4601","45.9","415","722","671","14","7","Banner County, Nebraska","31","007"
"184","52","1","0","1135","465","254","254","0","670","530","507","23","1135","54659","0.4142","42.5","1576","2630","2357","7","13","Frontier County, Nebraska","31","063"
"12561","16080","3457","3549","218061","50409","28779","27303","1476","167652","121787","107361","14426","218061","64629","0.4696","38.9","234520","553559","463597","16389","22538","Douglas County, Nebraska","31","055"
"169","140","0","0","3704","1332","724","694","30","2372","1654","1528","126","3704","47917","0.4320","41.4","4408","7816","7099","35","0","Richardson County, Nebraska","31","147"
"310","241","19","22","4487","1493","842","809","33","2994","2253","1995","258","4487","60387","0.4177","43.4","5252","10015","9224","146","44","Holt County, Nebraska","31","089"
"144","72","3","0","2128","816","451","439","12","1312","1012","918","94","2128","48838","0.4196","40.9","2706","4670","4230","20","35","Furnas County, Nebraska","31","065"
